CustomerKey,GeographyKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,Income,TotalChildren,Education,DateFirstPurchase
17851,120,Warren,Tang,Warren Tang,1984-03-12,S,M,"10000,00",0,Partial High School,2023-01-26
17852,139,Lindsey,Shan,Lindsey Shan,1984-08-03,M,F,"20000,00",0,Partial High School,2022-04-08
17853,167,Ernest,Chen,Ernest Chen,1978-11-03,S,M,"20000,00",0,Partial High School,2022-07-27
17854,147,Shannon,Gomez,Shannon Gomez,1979-11-19,S,M,"30000,00",0,Partial College,2022-12-03
17855,233,Ronald,Lopez,Ronald Lopez,1985-09-16,S,M,"20000,00",0,Partial High School,2022-05-25
17856,154,Roger,Rai,Roger Rai,1986-06-25,S,M,"20000,00",0,Partial High School,2022-09-14
17857,115,Albert,Cabello,Albert Cabello,1985-08-12,S,F,"20000,00",0,Partial High School,2022-06-29
17858,59,Dalton,Barnes,Dalton Barnes,1967-05-13,M,M,"40000,00",4,High School,2022-11-19
17859,336,Wyatt,Gonzalez,Wyatt Gonzalez,1967-03-22,M,M,"60000,00",1,Partial College,2022-09-14
17860,329,Noah,Diaz,Noah Diaz,1972-05-05,M,M,"60000,00",1,Partial College,2022-09-06
17861,49,Melanie,Blue,Melanie Blue,1971-08-24,S,F,"40000,00",4,High School,2022-11-23
17862,635,Aaron,Baker,Aaron Baker,1976-09-11,M,M,"40000,00",4,High School,2022-09-09
17863,335,Bailey,Cooper,Bailey Cooper,1976-10-13,S,F,"40000,00",0,Bachelors,2022-09-01
17864,632,Emily,Martinez,Emily Martinez,1971-08-24,M,F,"60000,00",1,Partial College,2022-09-07
17865,51,Blake,Barnes,Blake Barnes,1966-05-03,M,M,"60000,00",1,Partial College,2022-11-28
17866,316,Jack,Baker,Jack Baker,1966-03-20,M,M,"60000,00",1,Partial College,2022-09-11
17867,66,Stephanie,Sanchez,Stephanie Sanchez,1978-01-02,S,F,"50000,00",0,Partial College,2022-09-11
17868,298,Richard,Blue,Richard Blue,1972-09-04,S,M,"60000,00",0,Graduate Degree,2022-09-17
17869,300,Henry,Mehta,Henry Mehta,1978-07-10,S,M,"60000,00",0,Graduate Degree,2022-09-06
17870,337,Melissa,Price,Melissa Price,1978-07-10,S,F,"60000,00",0,Graduate Degree,2022-09-02
17871,553,Sydney,Patterson,Sydney Patterson,1966-01-18,M,F,"60000,00",1,Partial College,2022-09-28
17872,618,Robert,Miller,Robert Miller,1977-03-15,M,M,"60000,00",1,Graduate Degree,2022-10-21
17873,155,Alejandro,She,Alejandro She,1974-11-03,M,M,"10000,00",0,Graduate Degree,2021-09-28
17874,192,Natasha,Alvarez,Natasha Alvarez,1972-07-14,S,F,"10000,00",1,Graduate Degree,2022-11-20
17875,151,Tommy,Anand,Tommy Anand,1973-02-28,M,M,"10000,00",1,Graduate Degree,2022-05-17
17876,160,Fernando,Harris,Fernando Harris,1967-07-11,M,M,"10000,00",1,Graduate Degree,2022-05-15
17877,175,Danny,Blanco,Danny Blanco,1973-08-11,S,M,"10000,00",1,Bachelors,2022-05-17
17878,184,Gabrielle,Sanders,Gabrielle Sanders,1972-04-07,M,F,"10000,00",1,Bachelors,2022-11-07
17879,241,Seth,Rivera,Seth Rivera,1972-08-24,M,M,"10000,00",1,Bachelors,2022-04-14
17880,234,Sydney,Hall,Sydney Hall,1967-07-02,M,F,"20000,00",1,Graduate Degree,2022-03-03
17881,252,Tamara,Wang,Tamara Wang,1977-12-18,M,F,"20000,00",1,Graduate Degree,2022-04-28
17882,262,Drew,Deng,Drew Deng,1967-03-22,M,M,"20000,00",1,Graduate Degree,2022-01-30
17883,183,Lori,Rubio,Lori Rubio,1946-08-30,M,F,"20000,00",1,Graduate Degree,2022-08-26
17884,261,Mayra,Schmidt,Mayra Schmidt,1942-06-10,M,F,"30000,00",1,Graduate Degree,2022-08-03
17885,193,Julio,Carlson,Julio Carlson,1967-07-21,M,M,"30000,00",4,Graduate Degree,2021-12-13
17886,233,Bianca,Harrison,Bianca Harrison,1964-02-16,M,F,"10000,00",1,Bachelors,2022-04-27
17887,250,Joel,Madan,Joel Madan,1975-04-15,M,M,"10000,00",1,Bachelors,2022-09-20
17888,233,Mandy,Liu,Mandy Liu,1969-08-07,S,F,"10000,00",1,Bachelors,2022-09-09
17889,243,Blake,Taylor,Blake Taylor,1963-12-26,M,M,"20000,00",1,Bachelors,2021-08-03
17890,264,Derrick,Jiménez,Derrick Jiménez,1966-01-30,M,M,"10000,00",2,Partial College,2021-08-01
17891,211,Sharon,Lal,Sharon Lal,1961-05-10,M,F,"10000,00",2,Partial College,2021-12-21
17892,276,Ronnie,Xu,Ronnie Xu,1960-12-25,M,M,"20000,00",1,Bachelors,2021-09-27
17893,162,Omar,Rai,Omar Rai,1961-03-24,M,M,"20000,00",1,Bachelors,2021-10-21
17894,207,Hailey,Simmons,Hailey Simmons,1966-09-17,M,F,"20000,00",1,Bachelors,2021-12-11
17895,238,Allen,Subram,Allen Subram,1959-08-07,M,M,"10000,00",2,Partial College,2022-04-14
17896,274,Renee,Gutierrez,Renee Gutierrez,1965-11-04,S,F,"10000,00",2,Partial College,2021-09-09
17897,212,Darrell,Kumar,Darrell Kumar,1943-10-31,S,M,"10000,00",2,Bachelors,2021-12-14
17898,127,Janet,Sanz,Janet Sanz,1945-12-18,S,F,"20000,00",1,Bachelors,2021-11-22
17899,200,Theresa,Moreno,Theresa Moreno,1946-10-08,M,F,"20000,00",1,Bachelors,2022-05-22
17900,204,Victoria,Snowden,Victoria Snowden,1948-02-03,S,F,"10000,00",3,Partial College,2021-12-01
17901,157,Keith,Tang,Keith Tang,1953-04-11,M,M,"20000,00",1,Partial College,2022-11-01
17902,177,Ruth,Lopez,Ruth Lopez,1947-09-01,M,F,"20000,00",1,Partial College,2021-11-26
17903,232,Bethany,Shen,Bethany Shen,1953-02-08,M,F,"30000,00",1,Bachelors,2022-10-24
17904,39,Gina,Torres,Gina Torres,1985-10-13,S,F,"10000,00",0,Partial College,2020-04-02
17905,11,Calvin,Yuan,Calvin Yuan,1986-01-17,M,M,"10000,00",0,Partial College,2022-11-09
17906,24,Jonathon,Vazquez,Jonathon Vazquez,1984-08-08,M,M,"10000,00",0,Partial College,2022-12-04
17907,19,Priscilla,Luo,Priscilla Luo,1984-05-24,M,F,"10000,00",0,Partial College,2022-10-07
17908,22,Warren,Yang,Warren Yang,1983-07-13,M,M,"10000,00",0,Partial College,2022-03-11
17909,10,Joanna,Ortega,Joanna Ortega,1982-10-30,S,F,"10000,00",0,High School,2020-04-21
17910,9,Dustin,Nara,Dustin Nara,1982-10-24,M,M,"10000,00",0,High School,2020-04-11
17911,2,Pedro,Rodriguez,Pedro Rodriguez,1982-05-12,M,M,"10000,00",1,High School,2020-04-06
17912,5,Louis,Zhou,Louis Zhou,1982-01-08,M,M,"10000,00",1,High School,2020-04-08
17913,39,Lacey,Xu,Lacey Xu,1981-08-31,S,F,"10000,00",1,High School,2020-04-29
17914,29,Phillip,Suri,Phillip Suri,1984-09-08,M,M,"20000,00",0,Bachelors,2020-04-25
17915,3,Aimee,Li,Aimee Li,1983-08-19,S,F,"10000,00",1,High School,2020-04-10
17916,6,Tracy,Xu,Tracy Xu,1983-09-11,S,F,"10000,00",1,High School,2020-04-18
17917,20,Cristina,Raje,Cristina Raje,1984-05-09,S,F,"20000,00",0,Bachelors,2020-04-17
17918,16,Suzanne,Zeng,Suzanne Zeng,1984-04-10,M,F,"20000,00",0,Bachelors,2020-04-27
17919,37,Bruce,Hernandez,Bruce Hernandez,1983-09-06,S,M,"20000,00",0,Bachelors,2020-04-17
17920,11,Bradley,Yuan,Bradley Yuan,1983-09-13,S,M,"20000,00",0,Bachelors,2020-04-05
17921,40,Karen,Li,Karen Li,1983-10-22,M,F,"20000,00",0,Bachelors,2020-04-02
17922,5,Shane,Schmidt,Shane Schmidt,1983-09-13,M,M,"20000,00",0,Bachelors,2020-04-29
17923,23,Cory,Malhotra,Cory Malhotra,1983-01-03,S,M,"10000,00",1,High School,2020-04-26
17924,39,Shawna,Lal,Shawna Lal,1983-05-18,S,F,"10000,00",1,High School,2020-04-11
17925,3,Bradley,Raji,Bradley Raji,1983-03-20,S,M,"20000,00",0,Bachelors,2020-04-11
17926,16,Carolyn,Ramos,Carolyn Ramos,1983-05-04,M,F,"20000,00",0,Bachelors,2020-04-26
17927,19,Douglas,Patel,Douglas Patel,1983-05-17,S,M,"20000,00",0,Partial College,2020-04-19
17928,144,Terrence,She,Terrence She,1949-01-30,M,M,"20000,00",2,Partial College,2021-11-23
17929,149,Alfredo,Rubio,Alfredo Rubio,1949-06-05,M,M,"20000,00",2,Partial College,2021-11-07
17930,203,Chelsea,Srini,Chelsea Srini,1978-06-14,M,F,"20000,00",1,Partial College,2022-09-18
17931,210,Jeffery,Zhao,Jeffery Zhao,1977-09-12,M,M,"20000,00",1,Partial College,2022-08-27
17932,213,Barry,Srini,Barry Srini,1972-06-10,M,M,"30000,00",4,Graduate Degree,2021-12-16
17933,258,Virginia,Prasad,Virginia Prasad,1966-11-01,M,F,"30000,00",3,Graduate Degree,2021-09-14
17934,115,Nelson,Gill,Nelson Gill,1971-04-01,S,M,"20000,00",1,Partial College,2021-11-16
17935,117,Misty,Jai,Misty Jai,1966-01-19,M,F,"20000,00",1,Partial College,2022-06-22
17936,234,Tonya,Deng,Tonya Deng,1971-02-08,M,F,"20000,00",1,Partial College,2022-04-18
17937,267,Heidi,Kapoor,Heidi Kapoor,1966-05-18,M,F,"30000,00",3,Graduate Degree,2021-09-01
17938,205,Ruben,Gill,Ruben Gill,1964-10-09,S,M,"10000,00",1,High School,2023-01-04
17939,219,Kelli,Wang,Kelli Wang,1964-12-31,S,F,"10000,00",1,High School,2023-01-03
17940,131,Tommy,Yuan,Tommy Yuan,1964-09-04,M,M,"20000,00",2,Partial College,2021-11-06
17941,121,David,Jenkins,David Jenkins,1965-06-04,M,M,"20000,00",2,Partial College,2021-10-31
17942,121,Steven,Watson,Steven Watson,1970-05-06,M,M,"20000,00",2,Partial College,2021-11-02
17943,272,Joe,Romero,Joe Romero,1970-01-15,S,M,"30000,00",3,Graduate Degree,2021-09-07
17944,221,Riley,Rivera,Riley Rivera,1974-08-12,M,F,"20000,00",2,Partial College,2021-12-03
17945,131,Julio,Rubio,Julio Rubio,1969-03-01,M,M,"30000,00",1,Graduate Degree,2021-11-20
17946,133,Jocelyn,Washington,Jocelyn Washington,1969-11-02,M,F,"30000,00",1,Graduate Degree,2021-10-29
17947,159,Erick,Srini,Erick Srini,1964-05-01,S,M,"30000,00",1,Graduate Degree,2021-12-11
17948,274,Cheryl,Vazquez,Cheryl Vazquez,1965-03-14,S,F,"30000,00",3,Bachelors,2021-09-21
17949,187,Sophia,Mitchell,Sophia Mitchell,1964-11-18,M,F,"40000,00",3,Graduate Degree,2021-12-06
17950,180,Alberto,Ortega,Alberto Ortega,1964-05-18,M,M,"30000,00",1,Bachelors,2021-12-13
17951,237,Frederick,Malhotra,Frederick Malhotra,1975-10-10,M,M,"10000,00",1,High School,2022-07-05
17952,178,Brendan,Beck,Brendan Beck,1975-11-15,S,M,"10000,00",2,High School,2021-12-24
17953,195,Latoya,Raje,Latoya Raje,1976-02-19,S,F,"10000,00",2,High School,2022-08-19
17954,208,Shelby,Torres,Shelby Torres,1975-07-17,S,F,"20000,00",0,Partial College,2022-05-20
17955,175,Ronnie,Zhao,Ronnie Zhao,1976-05-01,S,M,"20000,00",0,Partial College,2022-11-14
17956,184,Jaime,Gomez,Jaime Gomez,1981-09-23,S,M,"30000,00",0,Bachelors,2020-01-20
17957,218,Misty,Yuan,Misty Yuan,1976-03-21,S,F,"30000,00",0,Bachelors,2020-01-28
17958,252,Ricardo,Lal,Ricardo Lal,1976-01-05,M,M,"30000,00",0,Bachelors,2021-09-24
17959,253,Ebony,Srini,Ebony Srini,1975-09-22,M,F,"30000,00",0,Bachelors,2021-09-12
17960,262,Marie,Rodriguez,Marie Rodriguez,1976-03-20,M,F,"40000,00",0,Graduate Degree,2021-09-13
17961,258,Meghan,Blanco,Meghan Blanco,1975-05-14,S,F,"20000,00",0,Partial College,2022-11-04
17962,252,Colin,Zhou,Colin Zhou,1980-08-12,M,M,"30000,00",0,Bachelors,2021-09-14
17963,127,Natalie,Collins,Natalie Collins,1974-12-08,S,F,"30000,00",0,Bachelors,2021-11-28
17964,161,Darren,Suri,Darren Suri,1975-02-05,M,M,"40000,00",0,Graduate Degree,2021-12-01
17965,270,Warren,Chander,Warren Chander,1980-12-08,M,M,"40000,00",0,Graduate Degree,2021-09-20
17966,273,Kellie,Gutierrez,Kellie Gutierrez,1975-05-24,S,F,"50000,00",0,Graduate Degree,2021-09-19
17967,279,Cassandra,Gonzalez,Cassandra Gonzalez,1963-05-21,M,F,"10000,00",3,Partial College,2022-12-28
17968,272,Nina,Black,Nina Black,1963-04-16,M,F,"20000,00",2,Partial College,2021-09-13
17969,241,Jeffery,Li,Jeffery Li,1957-12-20,M,M,"20000,00",2,Partial College,2021-09-11
17970,125,Erick,Martinez,Erick Martinez,1959-05-15,S,M,"10000,00",2,High School,2022-04-01
17971,215,Mayra,Perez,Mayra Perez,1973-10-23,S,F,"10000,00",2,High School,2020-02-22
17972,267,Alisha,Ma,Alisha Ma,1979-04-20,S,F,"20000,00",1,Partial College,2021-10-15
17973,200,Johnathan,Rodriguez,Johnathan Rodriguez,1984-12-09,M,M,"30000,00",1,Bachelors,2020-03-21
17974,230,Kate,Raje,Kate Raje,1974-01-02,M,F,"30000,00",1,Bachelors,2021-10-20
17975,226,Candace,Sai,Candace Sai,1979-10-24,S,F,"40000,00",0,Graduate Degree,2020-03-31
17976,159,Daisy,Carlson,Daisy Carlson,1974-04-01,M,F,"40000,00",0,Graduate Degree,2021-12-20
17977,232,Valerie,Zeng,Valerie Zeng,1973-12-22,M,F,"40000,00",0,Graduate Degree,2021-10-25
17978,234,Armando,Diaz,Armando Diaz,1974-05-17,M,M,"40000,00",0,Graduate Degree,2021-10-18
17979,267,Lisa,Lin,Lisa Lin,1974-03-02,M,F,"40000,00",0,Bachelors,2021-10-10
17980,133,Paige,Hughes,Paige Hughes,1972-12-17,S,F,"30000,00",1,Bachelors,2021-12-02
17981,271,Fernando,Mitchell,Fernando Mitchell,1978-04-19,M,M,"30000,00",1,Bachelors,2021-09-29
17982,210,Francisco,Mehta,Francisco Mehta,1973-03-07,S,M,"40000,00",0,Bachelors,2020-05-19
17983,132,Carol,Saunders,Carol Saunders,1972-12-31,M,F,"40000,00",0,Bachelors,2021-12-14
17984,120,Barbara,Andersen,Barbara Andersen,1972-09-21,M,F,"40000,00",0,Bachelors,2021-12-19
17985,168,Cedric,Sun,Cedric Sun,1972-10-12,M,M,"40000,00",0,Bachelors,2021-12-24
17986,134,Monica,Malhotra,Monica Malhotra,1978-04-19,M,F,"40000,00",0,Bachelors,2021-12-16
17987,201,Cara,Sun,Cara Sun,1971-11-03,M,F,"30000,00",1,Bachelors,2020-05-05
17988,202,Alfredo,Diaz,Alfredo Diaz,1971-06-22,S,M,"20000,00",2,High School,2022-10-23
17989,121,Tiffany,Sun,Tiffany Sun,1971-02-11,S,F,"20000,00",2,High School,2021-12-03
17990,259,Kristina,Patel,Kristina Patel,1981-12-15,S,F,"20000,00",2,High School,2021-10-22
17991,241,Richard,Kelly,Richard Kelly,1976-06-23,M,M,"30000,00",1,Bachelors,2022-07-24
17992,161,Sandra,Ma,Sandra Ma,1970-06-22,S,F,"10000,00",5,Partial High School,2022-02-27
17993,147,Richard,Williams,Richard Williams,1936-04-15,M,M,"10000,00",4,High School,2022-02-03
17994,139,Bradley,Xu,Bradley Xu,1970-02-01,S,M,"20000,00",2,High School,2022-02-16
17995,177,Sabrina,Jimenez,Sabrina Jimenez,1969-12-21,S,F,"20000,00",2,High School,2022-09-03
17996,211,Cedric,Raji,Cedric Raji,1975-11-10,S,M,"20000,00",3,High School,2020-06-07
17997,190,April,Sharma,April Sharma,1975-02-24,S,F,"20000,00",3,High School,2022-04-18
17998,171,Tammy,Weber,Tammy Weber,1974-05-02,S,F,"20000,00",3,High School,2021-12-25
17999,186,Byron,Romero,Byron Romero,1968-12-22,S,M,"20000,00",3,High School,2020-06-24
18000,231,Ramon,She,Ramon She,1969-05-24,S,M,"20000,00",3,High School,2021-10-12
18001,164,Ross,Suri,Ross Suri,1969-01-10,S,M,"20000,00",3,High School,2022-11-11
18002,138,Gina,Navarro,Gina Navarro,1938-09-07,M,F,"20000,00",2,Partial College,2022-09-21
18003,162,Edwin,Chande,Edwin Chande,1939-03-19,M,M,"30000,00",1,Bachelors,2023-01-24
18004,196,Tonya,Shen,Tonya Shen,1971-07-10,M,F,"40000,00",0,Bachelors,2020-06-10
18005,147,Renee,Ramos,Renee Ramos,1972-02-15,M,F,"40000,00",0,Bachelors,2021-12-20
18006,151,Franklin,Chander,Franklin Chander,1940-03-30,M,M,"40000,00",1,Graduate Degree,2022-05-01
18007,233,Michele,Suri,Michele Suri,1939-08-08,M,F,"40000,00",1,Graduate Degree,2022-07-27
18008,221,Deanna,Sai,Deanna Sai,1971-03-18,S,F,"30000,00",2,Partial College,2020-07-17
18009,205,Deanna,Prasad,Deanna Prasad,1970-11-01,S,F,"30000,00",2,Partial College,2020-07-27
18010,183,Clarence,Jai,Clarence Jai,1976-05-06,S,M,"30000,00",2,Partial College,2020-08-06
18011,197,Frank,Gomez,Frank Gomez,1970-10-31,S,M,"30000,00",2,Partial College,2020-08-04
18012,239,Karen,Zhu,Karen Zhu,1970-11-09,M,F,"40000,00",1,Bachelors,2022-11-02
18013,249,Kathleen,Munoz,Kathleen Munoz,1982-01-12,M,F,"40000,00",1,Bachelors,2023-01-14
18014,185,Wayne,Xu,Wayne Xu,1969-09-03,S,M,"30000,00",2,Partial College,2022-04-06
18015,186,Haley,Edwards,Haley Edwards,1969-10-10,S,F,"30000,00",2,Partial College,2022-11-14
18016,223,Tiffany,Liu,Tiffany Liu,1975-02-16,M,F,"30000,00",2,Partial College,2022-11-14
18017,165,Kurt,Shan,Kurt Shan,1975-09-02,S,M,"30000,00",2,Partial College,2022-02-17
18018,213,Peter,Xie,Peter Xie,1974-04-01,S,M,"30000,00",3,Partial College,2022-09-08
18019,150,Yolanda,Raji,Yolanda Raji,1969-06-21,M,F,"40000,00",1,Bachelors,2021-12-03
18020,161,Armando,Ruiz,Armando Ruiz,1982-07-09,S,M,"20000,00",0,High School,2022-08-23
18021,260,Trisha,She,Trisha She,1982-01-17,S,F,"20000,00",4,High School,2021-10-03
18022,163,Victor,Alvarez,Victor Alvarez,1985-03-14,S,M,"20000,00",5,High School,2022-02-27
18023,154,Terrence,Raji,Terrence Raji,1985-04-14,S,M,"20000,00",5,High School,2022-10-01
18024,276,Nancy,Kapoor,Nancy Kapoor,1985-04-14,S,F,"30000,00",3,Partial College,2022-04-01
18025,187,Benjamin,Flores,Benjamin Flores,1984-05-13,S,M,"30000,00",3,Partial College,2022-08-20
18026,264,Alisha,He,Alisha He,1969-04-26,M,F,"40000,00",1,Bachelors,2021-10-29
18027,175,Alexia,Griffin,Alexia Griffin,1978-08-12,M,F,"30000,00",1,Partial College,2021-12-12
18028,263,Jessie,Zheng,Jessie Zheng,1978-08-12,M,M,"40000,00",1,Bachelors,2021-11-11
18029,155,Carmen,Malhotra,Carmen Malhotra,1983-06-17,S,F,"30000,00",0,Partial College,2022-08-26
18030,268,Victor,Torres,Victor Torres,1981-08-08,S,M,"20000,00",0,High School,2022-03-06
18031,172,Shawna,Tang,Shawna Tang,1980-07-11,S,F,"10000,00",0,Partial High School,2022-05-16
18032,202,Cassie,Raji,Cassie Raji,1981-12-03,M,F,"20000,00",0,High School,2022-05-05
18033,161,Evelyn,Patel,Evelyn Patel,1981-11-17,S,F,"30000,00",0,Partial College,2022-09-01
18034,160,Ethan,Robinson,Ethan Robinson,1917-09-20,M,M,"10000,00",4,High School,2022-05-21
18035,162,Karen,Zhang,Karen Zhang,1980-03-09,S,F,"20000,00",0,Partial High School,2022-12-26
18036,130,Bruce,Sanchez,Bruce Sanchez,1985-01-18,S,M,"20000,00",0,Partial High School,2022-03-28
18037,239,Bruce,Garcia,Bruce Garcia,1979-10-19,S,M,"20000,00",0,Partial High School,2022-09-09
18038,207,Kelli,Kumar,Kelli Kumar,1980-11-14,S,F,"30000,00",0,Partial College,2020-08-11
18039,186,Logan,Clark,Logan Clark,1981-04-17,M,M,"30000,00",0,Partial College,2020-09-04
18040,219,Curtis,Liu,Curtis Liu,1979-05-07,M,M,"10000,00",0,Partial High School,2022-06-29
18041,243,Sheena,Xie,Sheena Xie,1978-07-25,S,F,"20000,00",0,Partial High School,2022-07-17
18042,279,Stanley,Srini,Stanley Srini,1978-09-16,S,M,"20000,00",0,Partial High School,2022-04-01
18043,186,Katie,Chande,Katie Chande,1984-02-03,S,F,"20000,00",0,Partial High School,2022-05-20
18044,246,Kendra,Carlson,Kendra Carlson,1984-03-02,S,F,"20000,00",0,Partial High School,2022-09-07
18045,134,Toni,Arun,Toni Arun,1984-04-09,S,F,"30000,00",0,Partial College,2021-12-08
18046,213,Terry,Jai,Terry Jai,1979-03-03,S,M,"30000,00",0,Partial College,2020-09-23
18047,143,Latasha,Alvarez,Latasha Alvarez,1979-08-09,M,F,"30000,00",0,Partial College,2020-12-29
18048,229,Alisha,Sun,Alisha Sun,1980-04-04,S,F,"30000,00",0,Partial College,2022-11-18
18049,626,Patrick,Watson,Patrick Watson,1977-11-20,S,M,"40000,00",4,High School,2022-09-13
18050,348,Sara,Cooper,Sara Cooper,1966-12-06,M,F,"60000,00",1,Partial College,2022-09-09
18051,64,Caroline,Price,Caroline Price,1967-05-07,M,F,"60000,00",1,Partial College,2022-12-02
18052,360,Maria,Young,Maria Young,1972-08-06,M,F,"60000,00",1,Partial College,2022-09-17
18053,494,Stefanie,Smith,Stefanie Smith,1966-04-06,S,F,"40000,00",0,Bachelors,2022-02-11
18054,49,Jake,Zeng,Jake Zeng,1971-10-03,S,M,"40000,00",0,Bachelors,2022-04-23
18055,51,Trevor,Harrison,Trevor Harrison,1972-12-31,S,M,"50000,00",0,Partial College,2022-02-12
18056,316,Haley,Price,Haley Price,1978-09-06,S,F,"60000,00",0,Graduate Degree,2022-09-06
18057,334,Logan,Washington,Logan Washington,1983-10-01,M,M,"60000,00",0,Graduate Degree,2022-09-02
18058,299,Riley,Patterson,Riley Patterson,1933-09-01,S,F,"20000,00",3,High School,2022-09-03
18059,644,Bailey,Gonzalez,Bailey Gonzalez,1965-11-11,M,F,"60000,00",1,Partial College,2022-09-07
18060,634,Sara,Carter,Sara Carter,1965-10-08,M,F,"60000,00",1,Partial College,2022-09-01
18061,314,Jesse,Bailey,Jesse Bailey,1955-01-06,M,M,"40000,00",4,High School,2022-07-14
18062,361,Dylan,Anderson,Dylan Anderson,1961-01-14,M,M,"70000,00",4,Bachelors,2022-09-22
18063,358,Alexandria,Ward,Alexandria Ward,1955-06-16,S,F,"70000,00",4,Bachelors,2022-03-26
18064,334,Catherine,Rivera,Catherine Rivera,1950-07-07,M,F,"40000,00",4,High School,2022-03-22
18065,50,Julia,Brown,Julia Brown,1950-10-15,S,F,"70000,00",5,Bachelors,2022-09-04
18066,300,Steve,He,Steve He,1951-07-16,S,M,"70000,00",5,Bachelors,2022-11-12
18067,547,Jackson,King,Jackson King,1952-02-07,M,M,"70000,00",5,Bachelors,2022-11-17
18068,385,Ethan,Walker,Ethan Walker,1952-05-22,M,M,"70000,00",5,Bachelors,2022-10-31
18069,316,Elijah,Hill,Elijah Hill,1951-12-23,M,M,"70000,00",5,Bachelors,2022-08-01
18070,369,Alyssa,Martinez,Alyssa Martinez,1951-08-04,M,F,"60000,00",4,Bachelors,2023-01-23
18071,326,Katelyn,Campbell,Katelyn Campbell,1957-08-09,M,F,"60000,00",4,Bachelors,2022-04-25
18072,552,Maria,Perez,Maria Perez,1952-01-31,S,F,"60000,00",4,Bachelors,2022-09-07
18073,361,Robert,Chen,Robert Chen,1952-02-11,M,M,"60000,00",4,Bachelors,2023-01-20
18074,626,Julia,Hall,Julia Hall,1952-10-14,S,F,"70000,00",2,Partial College,2022-07-19
18075,374,Courtney,Adams,Courtney Adams,1952-07-07,S,F,"70000,00",2,Partial College,2022-11-05
18076,307,Andre,Mehta,Andre Mehta,1969-04-11,M,M,"70000,00",2,Partial College,2022-10-29
18077,49,Philip,Ruiz,Philip Ruiz,1958-08-11,M,M,"70000,00",2,Partial College,2022-05-30
18078,49,Ruben,Srini,Ruben Srini,1952-10-17,M,M,"70000,00",2,Partial College,2022-03-27
18079,331,Victoria,Martin,Victoria Martin,1952-11-11,M,F,"60000,00",5,Bachelors,2022-09-16
18080,347,Paige,Richardson,Paige Richardson,1953-05-12,M,F,"60000,00",5,Bachelors,2022-09-04
18081,60,Amanda,Parker,Amanda Parker,1953-11-21,M,F,"40000,00",2,High School,2022-07-12
18082,614,Steven,Sanchez,Steven Sanchez,1965-04-09,M,M,"60000,00",2,Partial College,2022-11-08
18083,618,Osarumwense,Agbonile,Osarumwense Agbonile,1953-10-16,M,M,"60000,00",2,Partial College,2022-06-30
18084,634,Jessica,Diaz,Jessica Diaz,1953-10-05,S,F,"60000,00",2,Partial College,2022-09-19
18085,310,Christy,Nath,Christy Nath,1954-02-16,S,F,"60000,00",2,Partial College,2022-09-27
18086,311,Jaclyn,Zeng,Jaclyn Zeng,1954-04-07,S,F,"60000,00",2,Partial College,2022-09-11
18087,326,Marcus,Long,Marcus Long,1954-01-14,S,M,"60000,00",2,Bachelors,2022-08-29
18088,336,Seth,Stewart,Seth Stewart,1953-07-22,M,M,"60000,00",2,Bachelors,2022-09-12
18089,51,Melanie,Gonzales,Melanie Gonzales,1955-03-13,M,F,"40000,00",2,High School,2022-11-29
18090,52,Lucas,Smith,Lucas Smith,1960-09-01,M,M,"40000,00",2,High School,2022-04-21
18091,53,Chase,Bell,Chase Bell,1960-05-09,S,M,"40000,00",2,High School,2022-12-05
18092,54,Eduardo,Baker,Eduardo Baker,1954-09-13,M,M,"40000,00",2,Partial High School,2022-12-02
18093,548,Grace,Johnson,Grace Johnson,1955-05-05,S,F,"60000,00",2,Partial College,2022-06-16
18094,298,Roy,Alonso,Roy Alonso,1955-01-01,S,M,"60000,00",2,Bachelors,2022-02-19
18095,300,Thomas,Campbell,Thomas Campbell,1955-05-12,M,M,"60000,00",2,Bachelors,2022-02-05
18096,300,Ariana,Kelly,Ariana Kelly,1954-08-30,M,F,"60000,00",2,Bachelors,2022-09-06
18097,635,Sydney,Stewart,Sydney Stewart,1961-08-15,S,F,"60000,00",2,Partial College,2022-03-22
